run,subrun,beam_type,is_cosmic,t_start,t_end,t_start_unix,t_end_unix,hours,events,t_source
run_71,acmeshOff_dr600_ri0_0025,neutrons,False,2026-07-24 01:27:00,2026-07-24 01:42:00,1784849220.0,1784850120.0,0.25,16944,runctrl
run_71,acmeshOn_dr600_ri1_0026,neutrons,False,2026-07-24 01:43:00,2026-07-24 01:58:00,1784850180.0,1784851080.0,0.25,16864,runctrl
run_71,acmeshOff_dr600_ri1_0027,neutrons,False,2026-07-24 01:58:00,2026-07-24 02:13:00,1784851080.0,1784851980.0,0.25,16942,runctrl
run_71,acmeshOn_dr600_ri2_0028,neutrons,False,2026-07-24 02:14:00,2026-07-24 02:29:00,1784852040.0,1784852940.0,0.25,17128,runctrl
run_71,acmeshOff_dr600_ri2_0029,neutrons,False,2026-07-24 02:29:00,2026-07-24 02:44:00,1784852940.0,1784853840.0,0.25,17024,runctrl
run_71,acmeshOn_dr600_ri3_0030,neutrons,False,2026-07-24 02:45:00,2026-07-24 03:00:00,1784853900.0,1784854800.0,0.25,16906,runctrl
run_71,acmeshOff_dr600_ri3_0031,neutrons,False,2026-07-24 03:00:00,2026-07-24 03:15:00,1784854800.0,1784855700.0,0.25,17146,runctrl
run_71,acmeshOn_dr700_ri0_0032,neutrons,False,2026-07-24 03:16:00,2026-07-24 03:31:00,1784855760.0,1784856660.0,0.25,16861,runctrl
run_71,acmeshOff_dr700_ri0_0033,neutrons,False,2026-07-24 03:32:00,2026-07-24 03:47:00,1784856720.0,1784857620.0,0.25,17063,runctrl
run_71,acmeshOn_dr700_ri1_0034,neutrons,False,2026-07-24 03:47:00,2026-07-24 04:02:00,1784857620.0,1784858520.0,0.25,16948,runctrl
run_71,acmeshOff_dr700_ri1_0035,neutrons,False,2026-07-24 04:02:00,2026-07-24 04:17:00,1784858520.0,1784859420.0,0.25,17063,runctrl
run_71,acmeshOn_dr700_ri2_0036,neutrons,False,2026-07-24 04:18:00,2026-07-24 04:33:00,1784859480.0,1784860380.0,0.25,17113,runctrl
run_71,acmeshOff_dr700_ri2_0037,neutrons,False,2026-07-24 04:33:00,2026-07-24 04:48:00,1784860380.0,1784861280.0,0.25,17094,runctrl
run_71,acmeshOn_dr700_ri3_0038,neutrons,False,2026-07-24 04:49:00,2026-07-24 05:04:00,1784861340.0,1784862240.0,0.25,17214,runctrl
run_71,acmeshOff_dr700_ri3_0039,neutrons,False,2026-07-24 05:04:00,2026-07-24 05:19:00,1784862240.0,1784863140.0,0.25,16830,runctrl
run_71,acmeshOn_dr600_ri0_0040,neutrons,False,2026-07-24 05:20:00,2026-07-24 05:35:00,1784863200.0,1784864100.0,0.25,17136,runctrl
run_71,acmeshOff_dr600_ri0_0041,neutrons,False,2026-07-24 05:35:00,2026-07-24 05:50:00,1784864100.0,1784865000.0,0.25,16993,runctrl
run_71,acmeshOn_dr600_ri1_0042,neutrons,False,2026-07-24 05:51:00,2026-07-24 06:06:00,1784865060.0,1784865960.0,0.25,16870,runctrl
run_71,acmeshOff_dr600_ri1_0043,neutrons,False,2026-07-24 06:06:00,2026-07-24 06:21:00,1784865960.0,1784866860.0,0.25,17071,runctrl
run_71,acmeshOn_dr600_ri2_0044,neutrons,False,2026-07-24 06:22:00,2026-07-24 06:37:00,1784866920.0,1784867820.0,0.25,17033,runctrl
run_71,acmeshOff_dr600_ri2_0045,neutrons,False,2026-07-24 06:37:00,2026-07-24 06:52:00,1784867820.0,1784868720.0,0.25,17009,runctrl
run_71,acmeshOn_dr600_ri3_0046,neutrons,False,2026-07-24 06:53:00,2026-07-24 07:08:00,1784868780.0,1784869680.0,0.25,16976,runctrl
run_71,acmeshOff_dr600_ri3_0047,neutrons,False,2026-07-24 07:08:00,2026-07-24 07:23:00,1784869680.0,1784870580.0,0.25,17101,runctrl
run_71,acmeshOn_dr700_ri0_0048,neutrons,False,2026-07-24 07:24:00,2026-07-24 07:39:00,1784870640.0,1784871540.0,0.25,17089,runctrl
run_71,acmeshOff_dr700_ri0_0049,neutrons,False,2026-07-24 07:40:00,2026-07-24 07:55:00,1784871600.0,1784872500.0,0.25,17306,runctrl
run_71,acmeshOn_dr700_ri1_0050,neutrons,False,2026-07-24 07:55:00,2026-07-24 08:10:00,1784872500.0,1784873400.0,0.25,12774,runctrl
